Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,USA,USA,US,382.49,453.54,35.45,17.58,,false,
2024-01-01 01:00:00,USA,USA,US,372.06,441.48,36.96,18.93,,false,
2024-01-01 02:00:00,USA,USA,US,368.66,437.93,37.36,18.96,,false,
2024-01-01 03:00:00,USA,USA,US,368.44,437.61,37.45,18.6,,false,
2024-01-01 04:00:00,USA,USA,US,372.59,442.29,36.91,17.65,,false,
2024-01-01 05:00:00,USA,USA,US,376.6,447.18,36.19,16.46,,false,
2024-01-01 06:00:00,USA,USA,US,380.62,452.04,35.46,15.43,,false,
2024-01-01 07:00:00,USA,USA,US,382.21,453.96,35.1,14.81,,false,
2024-01-01 08:00:00,USA,USA,US,383.1,455.13,34.71,14.25,,false,
2024-01-01 09:00:00,USA,USA,US,385.05,457.54,34.29,13.77,,false,
2024-01-01 10:00:00,USA,USA,US,389.67,462.61,33.63,13.23,,false,
2024-01-01 11:00:00,USA,USA,US,397.51,470.93,32.72,12.66,,false,
2024-01-01 12:00:00,USA,USA,US,400.24,473.72,32.52,12.89,,false,
2024-01-01 13:00:00,USA,USA,US,402.22,475.38,32.62,13.35,,false,
2024-01-01 14:00:00,USA,USA,US,396.88,469.36,33.65,14.72,,false,
2024-01-01 15:00:00,USA,USA,US,386.48,457.67,35.51,16.74,,false,
2024-01-01 16:00:00,USA,USA,US,380.09,450.33,36.83,18.19,,false,
2024-01-01 17:00:00,USA,USA,US,378.11,448.04,37.24,18.6,,false,
2024-01-01 18:00:00,USA,USA,US,372.99,442.69,37.75,19.05,,false,
2024-01-01 19:00:00,USA,USA,US,365.0,434.54,38.43,19.63,,false,
2024-01-01 20:00:00,USA,USA,US,360.51,429.93,38.84,20.05,,false,
2024-01-01 21:00:00,USA,USA,US,361.61,431.68,38.33,19.86,,false,
2024-01-01 22:00:00,USA,USA,US,372.13,443.24,36.72,18.78,,false,
2024-01-01 23:00:00,USA,USA,US,382.94,455.29,34.68,17.26,,false,
2024-01-02 00:00:00,USA,USA,US,378.08,449.65,35.25,17.02,,false,
2024-01-02 01:00:00,USA,USA,US,373.39,444.06,35.85,17.63,,false,
2024-01-02 02:00:00,USA,USA,US,368.76,439.08,36.42,18.03,,false,
2024-01-02 03:00:00,USA,USA,US,366.73,436.67,36.87,18.02,,false,
2024-01-02 04:00:00,USA,USA,US,361.7,431.15,37.7,18.31,,false,
2024-01-02 05:00:00,USA,USA,US,354.59,423.47,38.73,18.74,,false,
2024-01-02 06:00:00,USA,USA,US,350.16,419.3,39.02,18.66,,false,
2024-01-02 07:00:00,USA,USA,US,350.59,419.96,38.87,18.26,,false,
2024-01-02 08:00:00,USA,USA,US,351.85,421.78,38.36,17.71,,false,
2024-01-02 09:00:00,USA,USA,US,352.76,423.1,37.99,17.51,,false,
2024-01-02 10:00:00,USA,USA,US,356.6,427.49,37.37,17.48,,false,
2024-01-02 11:00:00,USA,USA,US,363.76,435.35,36.44,17.57,,false,
2024-01-02 12:00:00,USA,USA,US,371.47,443.42,35.71,17.84,,false,
2024-01-02 13:00:00,USA,USA,US,375.69,447.24,35.69,18.4,,false,
2024-01-02 14:00:00,USA,USA,US,368.03,438.08,37.17,19.96,,false,
2024-01-02 15:00:00,USA,USA,US,367.3,437.29,37.37,20.03,,false,
2024-01-02 16:00:00,USA,USA,US,362.63,432.04,38.36,20.74,,false,
2024-01-02 17:00:00,USA,USA,US,358.14,426.86,39.2,21.4,,false,
2024-01-02 18:00:00,USA,USA,US,358.46,427.37,39.06,21.06,,false,
2024-01-02 19:00:00,USA,USA,US,359.92,429.11,38.75,20.56,,false,
2024-01-02 20:00:00,USA,USA,US,362.13,431.96,38.1,19.8,,false,
2024-01-02 21:00:00,USA,USA,US,370.83,442.25,36.35,18.17,,false,
2024-01-02 22:00:00,USA,USA,US,381.07,454.02,34.58,16.85,,false,
2024-01-02 23:00:00,USA,USA,US,388.69,462.59,33.26,15.88,,false,
2024-01-03 00:00:00,USA,USA,US,391.68,465.54,32.81,14.97,,false,
2024-01-03 01:00:00,USA,USA,US,394.3,467.54,32.74,14.9,,false,
2024-01-03 02:00:00,USA,USA,US,399.31,472.92,32.14,13.98,,false,
2024-01-03 03:00:00,USA,USA,US,402.08,475.9,31.85,13.19,,false,
2024-01-03 04:00:00,USA,USA,US,402.46,476.43,31.86,12.57,,false,
2024-01-03 05:00:00,USA,USA,US,402.11,476.68,31.63,11.76,,false,
2024-01-03 06:00:00,USA,USA,US,403.08,478.11,31.42,11.18,,false,
2024-01-03 07:00:00,USA,USA,US,405.8,481.19,31.01,10.49,,false,
2024-01-03 08:00:00,USA,USA,US,408.25,483.58,30.9,10.53,,false,
2024-01-03 09:00:00,USA,USA,US,406.79,482.33,30.89,10.61,,false,
2024-01-03 10:00:00,USA,USA,US,406.33,482.31,30.65,10.8,,false,
2024-01-03 11:00:00,USA,USA,US,402.48,478.55,30.96,12.01,,false,
2024-01-03 12:00:00,USA,USA,US,401.39,477.48,31.08,13.08,,false,
2024-01-03 13:00:00,USA,USA,US,399.93,475.5,31.61,14.03,,false,
2024-01-03 14:00:00,USA,USA,US,393.36,468.04,32.72,14.93,,false,
2024-01-03 15:00:00,USA,USA,US,387.48,461.48,33.64,15.64,,false,
2024-01-03 16:00:00,USA,USA,US,381.97,455.45,34.48,16.28,,false,
2024-01-03 17:00:00,USA,USA,US,377.21,450.09,35.28,16.85,,false,
2024-01-03 18:00:00,USA,USA,US,376.16,449.19,35.3,16.7,,false,
2024-01-03 19:00:00,USA,USA,US,376.12,449.33,35.21,16.43,,false,
2024-01-03 20:00:00,USA,USA,US,378.82,452.6,34.61,15.68,,false,
2024-01-03 21:00:00,USA,USA,US,381.61,456.06,33.89,15.04,,false,
2024-01-03 22:00:00,USA,USA,US,387.93,463.46,32.68,14.25,,false,
2024-01-03 23:00:00,USA,USA,US,395.04,471.11,31.58,13.52,,false,
2024-01-04 00:00:00,USA,USA,US,396.74,472.13,31.77,14.04,,false,
2024-01-04 01:00:00,USA,USA,US,394.76,469.31,32.28,14.55,,false,
2024-01-04 02:00:00,USA,USA,US,390.95,465.25,32.83,14.7,,false,
2024-01-04 03:00:00,USA,USA,US,385.96,459.82,33.52,14.73,,false,
2024-01-04 04:00:00,USA,USA,US,383.52,457.2,33.83,14.4,,false,
2024-01-04 05:00:00,USA,USA,US,380.8,454.35,34.15,14.15,,false,
2024-01-04 06:00:00,USA,USA,US,380.58,454.24,34.09,13.67,,false,
2024-01-04 07:00:00,USA,USA,US,383.36,457.18,33.76,13.02,,false,
2024-01-04 08:00:00,USA,USA,US,385.47,459.07,33.72,12.88,,false,
2024-01-04 09:00:00,USA,USA,US,388.25,461.82,33.53,12.76,,false,
2024-01-04 10:00:00,USA,USA,US,391.22,465.12,33.12,12.74,,false,
2024-01-04 11:00:00,USA,USA,US,390.67,465.14,32.84,13.45,,false,
2024-01-04 12:00:00,USA,USA,US,389.54,463.86,33.08,14.63,,false,
2024-01-04 13:00:00,USA,USA,US,383.15,456.59,34.16,16.24,,false,
2024-01-04 14:00:00,USA,USA,US,371.04,442.77,36.19,18.35,,false,
2024-01-04 15:00:00,USA,USA,US,364.58,435.2,37.57,19.53,,false,
2024-01-04 16:00:00,USA,USA,US,358.18,427.57,39.03,20.76,,false,
2024-01-04 17:00:00,USA,USA,US,352.57,420.77,40.3,21.77,,false,
2024-01-04 18:00:00,USA,USA,US,352.37,420.22,40.56,21.83,,false,
2024-01-04 19:00:00,USA,USA,US,352.22,419.99,40.57,21.63,,false,
2024-01-04 20:00:00,USA,USA,US,353.08,421.0,40.35,21.28,,false,
2024-01-04 21:00:00,USA,USA,US,362.32,431.85,38.53,19.45,,false,
2024-01-04 22:00:00,USA,USA,US,375.67,447.04,36.28,17.75,,false,
2024-01-04 23:00:00,USA,USA,US,386.69,459.54,34.43,16.41,,false,
2024-01-05 00:00:00,USA,USA,US,389.97,463.01,33.79,16.07,,false,
2024-01-05 01:00:00,USA,USA,US,387.85,460.16,34.29,16.61,,false,
2024-01-05 02:00:00,USA,USA,US,387.04,459.0,34.51,16.57,,false,
2024-01-05 03:00:00,USA,USA,US,387.04,458.61,34.74,16.33,,false,
2024-01-05 04:00:00,USA,USA,US,381.38,452.63,35.6,16.45,,false,
2024-01-05 05:00:00,USA,USA,US,381.24,452.31,35.83,16.1,,false,
2024-01-05 06:00:00,USA,USA,US,382.76,453.87,35.69,15.6,,false,
2024-01-05 07:00:00,USA,USA,US,383.21,454.36,35.6,15.34,,false,
2024-01-05 08:00:00,USA,USA,US,381.54,452.34,35.95,15.63,,false,
2024-01-05 09:00:00,USA,USA,US,382.37,453.3,35.81,15.7,,false,
2024-01-05 10:00:00,USA,USA,US,382.02,453.68,35.43,15.74,,false,
2024-01-05 11:00:00,USA,USA,US,380.32,452.87,34.97,16.13,,false,
2024-01-05 12:00:00,USA,USA,US,379.54,452.27,34.98,17.05,,false,
2024-01-05 13:00:00,USA,USA,US,378.51,450.7,35.49,17.97,,false,
2024-01-05 14:00:00,USA,USA,US,370.28,441.16,36.88,19.18,,false,
2024-01-05 15:00:00,USA,USA,US,364.86,434.41,38.17,20.19,,false,
2024-01-05 16:00:00,USA,USA,US,360.56,429.01,39.32,20.97,,false,
2024-01-05 17:00:00,USA,USA,US,357.16,424.79,40.29,21.67,,false,
2024-01-05 18:00:00,USA,USA,US,353.97,420.7,41.12,22.3,,false,
2024-01-05 19:00:00,USA,USA,US,354.84,421.85,40.84,21.85,,false,
2024-01-05 20:00:00,USA,USA,US,356.9,424.41,40.25,21.14,,false,
2024-01-05 21:00:00,USA,USA,US,361.73,430.25,39.22,20.08,,false,
2024-01-05 22:00:00,USA,USA,US,367.48,437.36,37.94,19.2,,false,
2024-01-05 23:00:00,USA,USA,US,383.93,456.19,34.93,16.5,,false,
2024-01-06 00:00:00,USA,USA,US,394.03,467.13,33.37,15.13,,false,
2024-01-06 01:00:00,USA,USA,US,396.25,469.24,33.08,14.76,,false,
2024-01-06 02:00:00,USA,USA,US,398.98,472.11,32.81,14.12,,false,
2024-01-06 03:00:00,USA,USA,US,401.14,474.2,32.72,13.49,,false,
2024-01-06 04:00:00,USA,USA,US,400.44,473.14,33.01,13.16,,false,
2024-01-06 05:00:00,USA,USA,US,401.19,473.81,33.03,12.61,,false,
2024-01-06 06:00:00,USA,USA,US,400.81,473.59,33.04,12.12,,false,
2024-01-06 07:00:00,USA,USA,US,399.15,472.12,33.08,11.72,,false,
2024-01-06 08:00:00,USA,USA,US,398.38,471.36,33.12,11.43,,false,
2024-01-06 09:00:00,USA,USA,US,398.53,471.52,33.14,11.37,,false,
2024-01-06 10:00:00,USA,USA,US,398.33,471.34,33.16,11.52,,false,
2024-01-06 11:00:00,USA,USA,US,397.92,471.05,33.14,11.71,,false,
2024-01-06 12:00:00,USA,USA,US,397.44,470.69,33.11,12.17,,false,
2024-01-06 13:00:00,USA,USA,US,396.23,469.14,33.4,13.07,,false,
2024-01-06 14:00:00,USA,USA,US,387.71,459.17,34.96,15.22,,false,
2024-01-06 15:00:00,USA,USA,US,379.04,449.79,36.34,16.95,,false,
2024-01-06 16:00:00,USA,USA,US,372.08,441.68,37.88,18.59,,false,
2024-01-06 17:00:00,USA,USA,US,366.59,435.25,39.01,19.63,,false,
2024-01-06 18:00:00,USA,USA,US,360.28,428.42,39.84,20.27,,false,
2024-01-06 19:00:00,USA,USA,US,356.07,423.8,40.47,20.66,,false,
2024-01-06 20:00:00,USA,USA,US,352.25,419.46,41.03,21.13,,false,
2024-01-06 21:00:00,USA,USA,US,352.23,419.92,40.66,20.79,,false,
2024-01-06 22:00:00,USA,USA,US,361.31,430.57,38.8,19.17,,false,
2024-01-06 23:00:00,USA,USA,US,383.58,455.11,35.28,15.92,,false,
2024-01-07 00:00:00,USA,USA,US,390.78,462.97,34.19,14.99,,false,
2024-01-07 01:00:00,USA,USA,US,387.32,459.04,34.69,15.44,,false,
2024-01-07 02:00:00,USA,USA,US,382.23,453.37,35.37,15.75,,false,
2024-01-07 03:00:00,USA,USA,US,379.22,449.98,35.82,15.66,,false,
2024-01-07 04:00:00,USA,USA,US,378.3,448.71,36.14,15.47,,false,
2024-01-07 05:00:00,USA,USA,US,376.4,446.44,36.56,15.36,,false,
2024-01-07 06:00:00,USA,USA,US,374.67,444.69,36.75,15.08,,false,
2024-01-07 07:00:00,USA,USA,US,374.92,444.85,36.74,14.76,,false,
2024-01-07 08:00:00,USA,USA,US,375.97,446.11,36.47,14.32,,false,
2024-01-07 09:00:00,USA,USA,US,375.87,446.02,36.46,14.27,,false,
2024-01-07 10:00:00,USA,USA,US,375.9,445.87,36.59,14.56,,false,
2024-01-07 11:00:00,USA,USA,US,376.43,446.17,36.74,15.03,,false,
2024-01-07 12:00:00,USA,USA,US,374.59,444.12,37.06,15.85,,false,
2024-01-07 13:00:00,USA,USA,US,371.24,440.1,37.84,17.29,,false,
2024-01-07 14:00:00,USA,USA,US,356.88,423.63,40.42,20.39,,false,
2024-01-07 15:00:00,USA,USA,US,342.86,408.08,42.75,22.81,,false,
2024-01-07 16:00:00,USA,USA,US,333.83,397.58,44.57,24.6,,false,
2024-01-07 17:00:00,USA,USA,US,326.32,388.56,46.18,26.16,,false,
2024-01-07 18:00:00,USA,USA,US,324.91,386.59,46.61,26.43,,false,
2024-01-07 19:00:00,USA,USA,US,325.33,387.38,46.26,25.89,,false,
2024-01-07 20:00:00,USA,USA,US,326.09,388.52,45.93,25.45,,false,
2024-01-07 21:00:00,USA,USA,US,327.27,390.4,45.37,25.04,,false,
2024-01-07 22:00:00,USA,USA,US,331.29,395.56,44.32,24.47,,false,
2024-01-07 23:00:00,USA,USA,US,,,,,,,
2024-01-08 00:00:00,USA,USA,US,360.32,427.55,39.84,22.5,,false,
2024-01-08 01:00:00,USA,USA,US,364.77,431.8,39.36,22.12,,false,
2024-01-08 02:00:00,USA,USA,US,362.71,429.5,39.66,22.18,,false,
2024-01-08 03:00:00,USA,USA,US,359.22,425.51,40.25,22.29,,false,
2024-01-08 04:00:00,USA,USA,US,,,,,,,
2024-01-08 05:00:00,USA,USA,US,,,,,,,
2024-01-08 06:00:00,USA,USA,US,,,,,,,
2024-01-08 07:00:00,USA,USA,US,,,,,,,
2024-01-08 08:00:00,USA,USA,US,,,,,,,
2024-01-08 09:00:00,USA,USA,US,,,,,,,
2024-01-08 10:00:00,USA,USA,US,,,,,,,
2024-01-08 11:00:00,USA,USA,US,,,,,,,
2024-01-08 12:00:00,USA,USA,US,,,,,,,
2024-01-08 13:00:00,USA,USA,US,,,,,,,
2024-01-08 14:00:00,USA,USA,US,,,,,,,
2024-01-08 15:00:00,USA,USA,US,,,,,,,
2024-01-08 16:00:00,USA,USA,US,,,,,,,
2024-01-08 17:00:00,USA,USA,US,,,,,,,
2024-01-08 18:00:00,USA,USA,US,,,,,,,
2024-01-08 19:00:00,USA,USA,US,,,,,,,
2024-01-08 20:00:00,USA,USA,US,,,,,,,
2024-01-08 21:00:00,USA,USA,US,,,,,,,
2024-01-08 22:00:00,USA,USA,US,,,,,,,
2024-01-08 23:00:00,USA,USA,US,,,,,,,
2024-01-09 00:00:00,USA,USA,US,348.78,414.7,41.36,23.72,,false,
2024-01-09 01:00:00,USA,USA,US,347.54,412.22,41.89,24.1,,false,
2024-01-09 02:00:00,USA,USA,US,346.68,411.32,42.07,23.93,,false,
2024-01-09 03:00:00,USA,USA,US,342.45,406.77,42.65,23.86,,false,
2024-01-09 04:00:00,USA,USA,US,336.08,399.96,43.55,24.01,,false,
2024-01-09 05:00:00,USA,USA,US,324.58,387.68,44.93,24.69,,false,
2024-01-09 06:00:00,USA,USA,US,318.19,381.05,45.64,24.9,,false,
2024-01-09 07:00:00,USA,USA,US,314.82,377.09,46.25,25.18,,false,
2024-01-09 08:00:00,USA,USA,US,311.19,372.69,46.98,25.74,,false,
2024-01-09 09:00:00,USA,USA,US,310.72,372.33,46.9,25.76,,false,
2024-01-09 10:00:00,USA,USA,US,315.0,377.87,45.79,25.14,,false,
2024-01-09 11:00:00,USA,USA,US,320.7,384.47,44.76,24.94,,false,
2024-01-09 12:00:00,USA,USA,US,328.71,392.95,43.91,25.13,,false,
2024-01-09 13:00:00,USA,USA,US,332.07,396.26,43.69,25.5,,false,
2024-01-09 14:00:00,USA,USA,US,328.38,391.88,44.4,26.55,,false,
2024-01-09 15:00:00,USA,USA,US,321.28,384.42,45.42,27.71,,false,
2024-01-09 16:00:00,USA,USA,US,315.57,378.19,46.49,28.74,,false,
2024-01-09 17:00:00,USA,USA,US,315.85,378.11,46.77,28.9,,false,
2024-01-09 18:00:00,USA,USA,US,315.92,378.29,46.7,28.63,,false,
2024-01-09 19:00:00,USA,USA,US,316.89,379.3,46.53,28.22,,false,
2024-01-09 20:00:00,USA,USA,US,315.77,378.31,46.48,27.96,,false,
2024-01-09 21:00:00,USA,USA,US,319.27,382.78,45.58,27.05,,false,
2024-01-09 22:00:00,USA,USA,US,330.93,396.47,43.3,25.04,,false,
2024-01-09 23:00:00,USA,USA,US,354.29,422.54,39.57,21.52,,false,
2024-01-10 00:00:00,USA,USA,US,365.7,434.8,37.89,19.97,,false,
2024-01-10 01:00:00,USA,USA,US,367.14,435.66,37.91,20.0,,false,
2024-01-10 02:00:00,USA,USA,US,364.19,432.23,38.53,20.33,,false,
2024-01-10 03:00:00,USA,USA,US,359.35,426.27,39.62,20.87,,false,
2024-01-10 04:00:00,USA,USA,US,349.24,414.78,41.3,21.82,,false,
2024-01-10 05:00:00,USA,USA,US,334.91,399.16,43.28,23.26,,false,
2024-01-10 06:00:00,USA,USA,US,325.15,388.52,44.62,24.13,,false,
2024-01-10 07:00:00,USA,USA,US,321.72,384.53,45.25,24.42,,false,
2024-01-10 08:00:00,USA,USA,US,321.65,384.38,45.33,24.44,,false,
2024-01-10 09:00:00,USA,USA,US,327.02,390.32,44.54,23.85,,false,
2024-01-10 10:00:00,USA,USA,US,332.53,396.63,43.64,23.48,,false,
2024-01-10 11:00:00,USA,USA,US,339.61,404.62,42.62,23.47,,false,
2024-01-10 12:00:00,USA,USA,US,345.63,410.89,42.14,24.11,,false,
2024-01-10 13:00:00,USA,USA,US,345.73,410.25,42.6,25.07,,false,
2024-01-10 14:00:00,USA,USA,US,335.32,397.89,44.56,27.07,,false,
2024-01-10 15:00:00,USA,USA,US,326.47,388.15,46.0,28.33,,false,
2024-01-10 16:00:00,USA,USA,US,322.09,383.42,46.97,29.05,,false,
2024-01-10 17:00:00,USA,USA,US,318.74,379.21,47.9,29.67,,false,
2024-01-10 18:00:00,USA,USA,US,318.72,379.08,47.94,29.52,,false,
2024-01-10 19:00:00,USA,USA,US,317.66,378.25,47.86,29.18,,false,
2024-01-10 20:00:00,USA,USA,US,320.17,381.74,47.07,28.13,,false,
2024-01-10 21:00:00,USA,USA,US,326.37,389.3,45.76,26.85,,false,
2024-01-10 22:00:00,USA,USA,US,339.03,404.15,43.34,24.77,,false,
2024-01-10 23:00:00,USA,USA,US,366.0,434.31,38.98,20.92,,false,
2024-01-11 00:00:00,USA,USA,US,379.09,447.82,37.33,19.61,,false,
2024-01-11 01:00:00,USA,USA,US,385.65,454.38,36.64,18.99,,false,
2024-01-11 02:00:00,USA,USA,US,387.29,455.71,36.74,18.81,,false,
2024-01-11 03:00:00,USA,USA,US,382.3,449.95,37.66,19.15,,false,
2024-01-11 04:00:00,USA,USA,US,374.61,441.33,38.85,19.64,,false,
2024-01-11 05:00:00,USA,USA,US,368.88,435.16,39.71,19.89,,false,
2024-01-11 06:00:00,USA,USA,US,365.24,431.47,40.1,19.89,,false,
2024-01-11 07:00:00,USA,USA,US,353.78,419.11,41.55,21.08,,false,
2024-01-11 08:00:00,USA,USA,US,348.27,413.15,42.19,21.66,,false,
2024-01-11 09:00:00,USA,USA,US,344.62,409.16,42.62,22.25,,false,
2024-01-11 10:00:00,USA,USA,US,344.67,409.71,42.29,22.45,,false,
2024-01-11 11:00:00,USA,USA,US,348.94,414.8,41.54,22.72,,false,
2024-01-11 12:00:00,USA,USA,US,355.86,422.42,40.6,22.81,,false,
2024-01-11 13:00:00,USA,USA,US,354.6,420.83,40.9,23.47,,false,
2024-01-11 14:00:00,USA,USA,US,345.11,409.38,42.79,25.2,,false,
2024-01-11 15:00:00,USA,USA,US,341.62,405.09,43.74,25.78,,false,
2024-01-11 16:00:00,USA,USA,US,333.86,396.57,45.29,26.88,,false,
2024-01-11 17:00:00,USA,USA,US,331.71,393.47,46.18,27.41,,false,
2024-01-11 18:00:00,USA,USA,US,332.23,393.58,46.42,27.26,,false,
2024-01-11 19:00:00,USA,USA,US,332.75,393.93,46.51,27.05,,false,
2024-01-11 20:00:00,USA,USA,US,335.51,397.04,46.04,26.37,,false,
2024-01-11 21:00:00,USA,USA,US,338.25,400.51,45.29,25.67,,false,
2024-01-11 22:00:00,USA,USA,US,343.02,406.69,43.91,24.68,,false,
2024-01-11 23:00:00,USA,USA,US,362.56,428.39,41.07,24.21,,false,
2024-01-12 00:00:00,USA,USA,US,373.37,440.22,39.29,22.67,,false,
2024-01-12 01:00:00,USA,USA,US,373.13,439.58,39.33,22.71,,false,
2024-01-12 02:00:00,USA,USA,US,366.64,432.28,40.34,23.5,,false,
2024-01-12 03:00:00,USA,USA,US,363.79,428.88,40.95,23.61,,false,
2024-01-12 04:00:00,USA,USA,US,356.5,420.41,42.21,24.25,,false,
2024-01-12 05:00:00,USA,USA,US,352.56,415.67,42.95,24.48,,false,
2024-01-12 06:00:00,USA,USA,US,351.27,414.16,43.18,24.27,,false,
2024-01-12 07:00:00,USA,USA,US,350.66,413.73,43.22,23.97,,false,
2024-01-12 08:00:00,USA,USA,US,350.33,413.36,43.25,23.8,,false,
2024-01-12 09:00:00,USA,USA,US,347.91,410.39,43.67,24.26,,false,
2024-01-12 10:00:00,USA,USA,US,348.83,411.76,43.29,24.37,,false,
2024-01-12 11:00:00,USA,USA,US,348.88,412.1,43.12,25.14,,false,
2024-01-12 12:00:00,USA,USA,US,354.06,418.0,42.28,25.18,,false,
2024-01-12 13:00:00,USA,USA,US,357.96,421.95,41.95,25.3,,false,
2024-01-12 14:00:00,USA,USA,US,352.48,415.51,43.04,26.57,,false,
2024-01-12 15:00:00,USA,USA,US,339.89,401.56,45.12,28.68,,false,
2024-01-12 16:00:00,USA,USA,US,327.71,388.1,47.17,30.62,,false,
2024-01-12 17:00:00,USA,USA,US,325.11,385.06,47.72,31.08,,false,
2024-01-12 18:00:00,USA,USA,US,326.72,386.93,47.42,30.7,,false,
2024-01-12 19:00:00,USA,USA,US,330.43,390.95,46.87,29.97,,false,
2024-01-12 20:00:00,USA,USA,US,331.29,392.33,46.43,29.52,,false,
2024-01-12 21:00:00,USA,USA,US,333.52,395.48,45.6,28.72,,false,
2024-01-12 22:00:00,USA,USA,US,340.76,404.26,43.99,27.36,,false,
2024-01-12 23:00:00,USA,USA,US,356.1,421.83,41.15,23.95,,false,
2024-01-13 00:00:00,USA,USA,US,371.38,438.48,38.73,21.65,,false,
2024-01-13 01:00:00,USA,USA,US,370.29,436.74,38.99,21.85,,false,
2024-01-13 02:00:00,USA,USA,US,366.4,432.29,39.59,22.19,,false,
2024-01-13 03:00:00,USA,USA,US,365.81,431.23,39.96,22.09,,false,
2024-01-13 04:00:00,USA,USA,US,362.73,427.26,40.78,22.46,,false,
2024-01-13 05:00:00,USA,USA,US,358.77,421.81,42.12,23.24,,false,
2024-01-13 06:00:00,USA,USA,US,355.32,417.58,42.99,23.64,,false,
2024-01-13 07:00:00,USA,USA,US,350.65,412.13,43.92,24.21,,false,
2024-01-13 08:00:00,USA,USA,US,344.99,405.82,44.71,24.81,,false,
2024-01-13 09:00:00,USA,USA,US,345.43,406.51,44.51,24.65,,false,
2024-01-13 10:00:00,USA,USA,US,346.54,407.9,44.24,24.62,,false,
2024-01-13 11:00:00,USA,USA,US,350.75,412.91,43.5,24.41,,false,
2024-01-13 12:00:00,USA,USA,US,355.73,418.84,42.53,24.12,,false,
2024-01-13 13:00:00,USA,USA,US,357.2,420.07,42.66,24.83,,false,
2024-01-13 14:00:00,USA,USA,US,346.35,408.16,44.33,26.89,,false,
2024-01-13 15:00:00,USA,USA,US,339.86,400.2,46.09,28.69,,false,
2024-01-13 16:00:00,USA,USA,US,336.94,395.41,47.84,30.28,,false,
2024-01-13 17:00:00,USA,USA,US,331.51,389.13,48.83,30.93,,false,
2024-01-13 18:00:00,USA,USA,US,329.61,387.04,49.05,30.83,,false,
2024-01-13 19:00:00,USA,USA,US,326.68,384.17,49.18,30.68,,false,
2024-01-13 20:00:00,USA,USA,US,328.63,386.85,48.58,30.0,,false,
2024-01-13 21:00:00,USA,USA,US,340.78,400.86,46.48,28.07,,false,
2024-01-13 22:00:00,USA,USA,US,353.26,415.01,44.37,26.43,,false,
2024-01-13 23:00:00,USA,USA,US,362.8,425.56,42.99,25.69,,false,
2024-01-14 00:00:00,USA,USA,US,369.82,433.21,41.79,23.82,,false,
2024-01-14 01:00:00,USA,USA,US,373.62,436.99,41.34,23.52,,false,
2024-01-14 02:00:00,USA,USA,US,374.02,437.06,41.57,23.67,,false,
2024-01-14 03:00:00,USA,USA,US,376.99,440.11,41.26,23.06,,false,
2024-01-14 04:00:00,USA,USA,US,377.18,440.01,41.44,22.77,,false,
2024-01-14 05:00:00,USA,USA,US,378.6,441.37,41.45,22.36,,false,
2024-01-14 06:00:00,USA,USA,US,380.42,443.63,41.11,21.67,,false,
2024-01-14 07:00:00,USA,USA,US,383.65,446.97,40.81,21.26,,false,
2024-01-14 08:00:00,USA,USA,US,388.51,452.0,40.38,20.78,,false,
2024-01-14 09:00:00,USA,USA,US,395.67,459.72,39.5,20.01,,false,
2024-01-14 10:00:00,USA,USA,US,398.56,463.24,38.83,19.6,,false,
2024-01-14 11:00:00,USA,USA,US,399.68,465.24,38.16,19.32,,false,
2024-01-14 12:00:00,USA,USA,US,402.83,469.39,37.34,19.03,,false,
2024-01-14 13:00:00,USA,USA,US,402.92,469.81,37.21,19.38,,false,
2024-01-14 14:00:00,USA,USA,US,392.47,457.83,38.98,21.26,,false,
2024-01-14 15:00:00,USA,USA,US,382.59,447.44,40.2,22.36,,false,
2024-01-14 16:00:00,USA,USA,US,372.47,436.19,41.81,23.9,,false,
2024-01-14 17:00:00,USA,USA,US,371.01,434.28,42.3,24.44,,false,
2024-01-14 18:00:00,USA,USA,US,370.04,433.28,42.42,24.44,,false,
2024-01-14 19:00:00,USA,USA,US,367.75,430.81,42.73,24.57,,false,
2024-01-14 20:00:00,USA,USA,US,368.29,431.78,42.39,24.15,,false,
2024-01-14 21:00:00,USA,USA,US,376.52,441.58,40.82,22.78,,false,
2024-01-14 22:00:00,USA,USA,US,389.01,456.08,38.6,20.97,,false,
2024-01-14 23:00:00,USA,USA,US,403.95,473.08,36.11,20.0,,false,
2024-01-15 00:00:00,USA,USA,US,413.03,483.49,34.48,18.62,,false,
2024-01-15 01:00:00,USA,USA,US,411.66,481.49,34.77,18.99,,false,
2024-01-15 02:00:00,USA,USA,US,412.4,482.15,34.72,18.78,,false,
2024-01-15 03:00:00,USA,USA,US,412.95,482.46,34.83,18.54,,false,
2024-01-15 04:00:00,USA,USA,US,414.72,483.96,34.83,18.08,,false,
2024-01-15 05:00:00,USA,USA,US,416.33,485.55,34.71,17.61,,false,
2024-01-15 06:00:00,USA,USA,US,421.2,491.32,33.9,16.56,,false,
2024-01-15 07:00:00,USA,USA,US,422.86,493.16,33.72,16.15,,false,
2024-01-15 08:00:00,USA,USA,US,425.62,496.29,33.24,15.62,,false,
