Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Canada,Canada,CA,91.6,135.83,78.9,66.79,,false,
2024-01-01 01:00:00,Canada,Canada,CA,90.49,134.39,79.2,66.92,,false,
2024-01-01 02:00:00,Canada,Canada,CA,91.09,134.8,79.22,66.59,,false,
2024-01-01 03:00:00,Canada,Canada,CA,89.07,132.15,79.8,66.96,,false,
2024-01-01 04:00:00,Canada,Canada,CA,89.03,131.77,80.05,66.85,,false,
2024-01-01 05:00:00,Canada,Canada,CA,86.07,127.99,80.84,67.47,,false,
2024-01-01 06:00:00,Canada,Canada,CA,86.84,128.59,80.84,67.2,,false,
2024-01-01 07:00:00,Canada,Canada,CA,85.96,127.21,81.17,67.39,,false,
2024-01-01 08:00:00,Canada,Canada,CA,86.31,127.41,81.2,66.92,,false,
2024-01-01 09:00:00,Canada,Canada,CA,86.93,128.19,81.06,66.84,,false,
2024-01-01 10:00:00,Canada,Canada,CA,88.46,130.06,80.71,66.68,,false,
2024-01-01 11:00:00,Canada,Canada,CA,88.36,130.04,80.71,66.9,,false,
2024-01-01 12:00:00,Canada,Canada,CA,86.15,127.72,81.04,68.0,,false,
2024-01-01 13:00:00,Canada,Canada,CA,85.94,127.81,80.89,68.01,,false,
2024-01-01 14:00:00,Canada,Canada,CA,86.9,129.29,80.48,67.42,,false,
2024-01-01 15:00:00,Canada,Canada,CA,88.9,131.95,79.89,67.12,,false,
2024-01-01 16:00:00,Canada,Canada,CA,91.76,135.64,79.14,66.28,,false,
2024-01-01 17:00:00,Canada,Canada,CA,92.51,136.56,79.01,65.96,,false,
2024-01-01 18:00:00,Canada,Canada,CA,92.39,136.73,78.9,66.07,,false,
2024-01-01 19:00:00,Canada,Canada,CA,94.29,139.28,78.37,65.68,,false,
2024-01-01 20:00:00,Canada,Canada,CA,92.44,137.02,78.84,66.18,,false,
2024-01-01 21:00:00,Canada,Canada,CA,91.25,135.56,79.1,66.73,,false,
2024-01-01 22:00:00,Canada,Canada,CA,91.17,135.37,79.1,67.05,,false,
2024-01-01 23:00:00,Canada,Canada,CA,93.23,137.96,78.49,66.63,,false,
2024-01-02 00:00:00,Canada,Canada,CA,92.53,136.94,78.7,66.63,,false,
2024-01-02 01:00:00,Canada,Canada,CA,92.65,137.07,78.68,66.35,,false,
2024-01-02 02:00:00,Canada,Canada,CA,93.49,137.93,78.53,65.96,,false,
2024-01-02 03:00:00,Canada,Canada,CA,92.6,136.55,78.88,66.04,,false,
2024-01-02 04:00:00,Canada,Canada,CA,93.02,136.88,78.86,65.59,,false,
2024-01-02 05:00:00,Canada,Canada,CA,90.65,133.5,79.68,66.17,,false,
2024-01-02 06:00:00,Canada,Canada,CA,90.91,133.53,79.8,66.19,,false,
2024-01-02 07:00:00,Canada,Canada,CA,90.15,132.53,79.98,66.22,,false,
2024-01-02 08:00:00,Canada,Canada,CA,89.16,131.21,80.22,66.6,,false,
2024-01-02 09:00:00,Canada,Canada,CA,88.04,129.94,80.38,66.83,,false,
2024-01-02 10:00:00,Canada,Canada,CA,89.69,132.12,79.88,66.69,,false,
2024-01-02 11:00:00,Canada,Canada,CA,88.51,130.92,80.03,67.42,,false,
2024-01-02 12:00:00,Canada,Canada,CA,86.02,128.07,80.5,68.59,,false,
2024-01-02 13:00:00,Canada,Canada,CA,85.09,127.04,80.62,68.75,,false,
2024-01-02 14:00:00,Canada,Canada,CA,85.6,127.73,80.43,68.45,,false,
2024-01-02 15:00:00,Canada,Canada,CA,84.97,127.0,80.51,68.49,,false,
2024-01-02 16:00:00,Canada,Canada,CA,86.76,129.32,80.03,68.06,,false,
2024-01-02 17:00:00,Canada,Canada,CA,86.23,128.55,80.25,68.32,,false,
2024-01-02 18:00:00,Canada,Canada,CA,86.51,128.93,80.19,68.19,,false,
2024-01-02 19:00:00,Canada,Canada,CA,87.81,130.7,79.86,67.93,,false,
2024-01-02 20:00:00,Canada,Canada,CA,88.11,131.14,79.79,67.88,,false,
2024-01-02 21:00:00,Canada,Canada,CA,89.92,133.42,79.33,67.52,,false,
2024-01-02 22:00:00,Canada,Canada,CA,91.35,135.54,78.8,67.4,,false,
2024-01-02 23:00:00,Canada,Canada,CA,93.04,137.82,78.31,67.01,,false,
2024-01-03 00:00:00,Canada,Canada,CA,94.16,139.17,78.08,66.61,,false,
2024-01-03 01:00:00,Canada,Canada,CA,94.68,139.81,77.98,66.41,,false,
2024-01-03 02:00:00,Canada,Canada,CA,95.05,140.04,77.95,66.22,,false,
2024-01-03 03:00:00,Canada,Canada,CA,93.89,138.4,78.36,66.17,,false,
2024-01-03 04:00:00,Canada,Canada,CA,95.29,139.84,78.26,65.56,,false,
2024-01-03 05:00:00,Canada,Canada,CA,97.68,142.63,77.86,64.58,,false,
2024-01-03 06:00:00,Canada,Canada,CA,100.29,145.93,77.29,63.77,,false,
2024-01-03 07:00:00,Canada,Canada,CA,102.52,148.63,76.81,62.89,,false,
2024-01-03 08:00:00,Canada,Canada,CA,103.99,150.53,76.4,62.39,,false,
2024-01-03 09:00:00,Canada,Canada,CA,104.92,151.8,76.13,62.12,,false,
2024-01-03 10:00:00,Canada,Canada,CA,107.04,154.53,75.53,62.14,,false,
2024-01-03 11:00:00,Canada,Canada,CA,106.94,154.61,75.42,62.55,,false,
2024-01-03 12:00:00,Canada,Canada,CA,102.57,149.69,76.16,63.85,,false,
2024-01-03 13:00:00,Canada,Canada,CA,100.91,147.76,76.49,64.28,,false,
2024-01-03 14:00:00,Canada,Canada,CA,100.87,147.63,76.5,64.47,,false,
2024-01-03 15:00:00,Canada,Canada,CA,99.34,145.91,76.79,65.1,,false,
2024-01-03 16:00:00,Canada,Canada,CA,100.15,146.9,76.55,64.67,,false,
2024-01-03 17:00:00,Canada,Canada,CA,100.91,148.02,76.27,64.16,,false,
2024-01-03 18:00:00,Canada,Canada,CA,99.89,146.82,76.51,64.34,,false,
2024-01-03 19:00:00,Canada,Canada,CA,100.37,147.1,76.56,64.31,,false,
2024-01-03 20:00:00,Canada,Canada,CA,100.85,147.74,76.49,64.2,,false,
2024-01-03 21:00:00,Canada,Canada,CA,98.99,145.42,76.98,65.06,,false,
2024-01-03 22:00:00,Canada,Canada,CA,96.45,142.28,77.54,65.74,,false,
2024-01-03 23:00:00,Canada,Canada,CA,97.86,143.95,77.14,65.55,,false,
2024-01-04 00:00:00,Canada,Canada,CA,97.81,143.99,77.05,65.43,,false,
2024-01-04 01:00:00,Canada,Canada,CA,94.26,139.26,78.06,65.97,,false,
2024-01-04 02:00:00,Canada,Canada,CA,93.33,138.04,78.35,66.24,,false,
2024-01-04 03:00:00,Canada,Canada,CA,90.97,134.84,79.03,66.64,,false,
2024-01-04 04:00:00,Canada,Canada,CA,90.87,134.28,79.29,66.6,,false,
2024-01-04 05:00:00,Canada,Canada,CA,93.04,136.49,79.04,65.96,,false,
2024-01-04 06:00:00,Canada,Canada,CA,95.28,139.07,78.67,65.41,,false,
2024-01-04 07:00:00,Canada,Canada,CA,98.09,142.18,78.23,64.89,,false,
2024-01-04 08:00:00,Canada,Canada,CA,99.28,143.59,77.98,64.62,,false,
2024-01-04 09:00:00,Canada,Canada,CA,98.64,142.85,78.14,64.9,,false,
2024-01-04 10:00:00,Canada,Canada,CA,97.64,141.65,78.36,65.31,,false,
2024-01-04 11:00:00,Canada,Canada,CA,96.94,141.02,78.36,65.75,,false,
2024-01-04 12:00:00,Canada,Canada,CA,92.93,137.05,78.7,66.8,,false,
2024-01-04 13:00:00,Canada,Canada,CA,92.76,137.19,78.56,66.71,,false,
2024-01-04 14:00:00,Canada,Canada,CA,94.67,139.93,77.93,66.06,,false,
2024-01-04 15:00:00,Canada,Canada,CA,95.77,141.44,77.65,66.1,,false,
2024-01-04 16:00:00,Canada,Canada,CA,96.14,141.78,77.64,65.9,,false,
2024-01-04 17:00:00,Canada,Canada,CA,95.79,141.38,77.74,65.81,,false,
2024-01-04 18:00:00,Canada,Canada,CA,95.31,140.74,77.92,65.82,,false,
2024-01-04 19:00:00,Canada,Canada,CA,96.62,142.38,77.59,65.45,,false,
2024-01-04 20:00:00,Canada,Canada,CA,96.59,142.29,77.58,65.57,,false,
2024-01-04 21:00:00,Canada,Canada,CA,95.47,140.99,77.77,66.46,,false,
2024-01-04 22:00:00,Canada,Canada,CA,91.22,135.87,78.74,67.93,,false,
2024-01-04 23:00:00,Canada,Canada,CA,90.69,135.14,78.79,67.95,,false,
2024-01-05 00:00:00,Canada,Canada,CA,92.85,137.89,78.17,67.25,,false,
2024-01-05 01:00:00,Canada,Canada,CA,92.08,136.9,78.36,67.41,,false,
2024-01-05 02:00:00,Canada,Canada,CA,92.74,137.05,78.54,67.49,,false,
2024-01-05 03:00:00,Canada,Canada,CA,93.26,137.04,78.67,67.09,,false,
2024-01-05 04:00:00,Canada,Canada,CA,96.88,141.02,78.1,66.31,,false,
2024-01-05 05:00:00,Canada,Canada,CA,94.64,138.44,78.53,66.8,,false,
2024-01-05 06:00:00,Canada,Canada,CA,94.89,138.4,78.69,66.56,,false,
2024-01-05 07:00:00,Canada,Canada,CA,94.35,137.55,78.93,66.8,,false,
2024-01-05 08:00:00,Canada,Canada,CA,92.71,135.38,79.33,67.03,,false,
2024-01-05 09:00:00,Canada,Canada,CA,91.44,133.79,79.64,67.47,,false,
2024-01-05 10:00:00,Canada,Canada,CA,91.26,133.72,79.6,67.77,,false,
2024-01-05 11:00:00,Canada,Canada,CA,89.32,131.74,79.83,68.57,,false,
2024-01-05 12:00:00,Canada,Canada,CA,86.6,128.96,80.14,69.33,,false,
2024-01-05 13:00:00,Canada,Canada,CA,88.24,131.45,79.5,68.9,,false,
2024-01-05 14:00:00,Canada,Canada,CA,88.53,132.06,79.28,68.49,,false,
2024-01-05 15:00:00,Canada,Canada,CA,90.49,134.41,78.82,67.95,,false,
2024-01-05 16:00:00,Canada,Canada,CA,92.76,137.27,78.31,67.35,,false,
2024-01-05 17:00:00,Canada,Canada,CA,93.61,138.21,78.28,67.05,,false,
2024-01-05 18:00:00,Canada,Canada,CA,95.11,140.01,77.99,66.71,,false,
2024-01-05 19:00:00,Canada,Canada,CA,96.99,142.21,77.62,66.14,,false,
2024-01-05 20:00:00,Canada,Canada,CA,94.47,139.08,78.25,66.95,,false,
2024-01-05 21:00:00,Canada,Canada,CA,91.82,136.01,78.82,67.83,,false,
2024-01-05 22:00:00,Canada,Canada,CA,88.71,132.28,79.45,68.63,,false,
2024-01-05 23:00:00,Canada,Canada,CA,89.27,132.94,79.26,68.34,,false,
2024-01-06 00:00:00,Canada,Canada,CA,91.51,135.94,78.64,67.78,,false,
2024-01-06 01:00:00,Canada,Canada,CA,94.64,139.45,78.07,67.01,,false,
2024-01-06 02:00:00,Canada,Canada,CA,95.32,139.8,78.1,66.67,,false,
2024-01-06 03:00:00,Canada,Canada,CA,97.06,141.99,77.67,66.18,,false,
2024-01-06 04:00:00,Canada,Canada,CA,98.3,143.29,77.53,65.82,,false,
2024-01-06 05:00:00,Canada,Canada,CA,99.06,143.99,77.52,65.39,,false,
2024-01-06 06:00:00,Canada,Canada,CA,99.95,144.59,77.62,64.86,,false,
2024-01-06 07:00:00,Canada,Canada,CA,99.3,143.75,77.81,64.92,,false,
2024-01-06 08:00:00,Canada,Canada,CA,98.41,143.01,77.81,64.99,,false,
2024-01-06 09:00:00,Canada,Canada,CA,95.78,139.77,78.44,65.71,,false,
2024-01-06 10:00:00,Canada,Canada,CA,95.33,139.35,78.49,66.01,,false,
2024-01-06 11:00:00,Canada,Canada,CA,93.69,137.48,78.8,66.73,,false,
2024-01-06 12:00:00,Canada,Canada,CA,88.97,131.91,79.82,68.44,,false,
2024-01-06 13:00:00,Canada,Canada,CA,89.1,132.44,79.52,68.28,,false,
2024-01-06 14:00:00,Canada,Canada,CA,90.12,133.77,79.18,67.97,,false,
2024-01-06 15:00:00,Canada,Canada,CA,91.69,135.81,78.75,67.62,,false,
2024-01-06 16:00:00,Canada,Canada,CA,93.4,137.67,78.49,67.26,,false,
2024-01-06 17:00:00,Canada,Canada,CA,94.28,138.91,78.25,66.99,,false,
2024-01-06 18:00:00,Canada,Canada,CA,94.72,139.62,78.11,67.03,,false,
2024-01-06 19:00:00,Canada,Canada,CA,96.45,141.87,77.67,66.56,,false,
2024-01-06 20:00:00,Canada,Canada,CA,95.84,141.25,77.83,66.82,,false,
2024-01-06 21:00:00,Canada,Canada,CA,94.33,139.44,78.19,67.53,,false,
2024-01-06 22:00:00,Canada,Canada,CA,90.72,135.16,78.92,68.35,,false,
2024-01-06 23:00:00,Canada,Canada,CA,90.6,134.73,79.04,68.27,,false,
2024-01-07 00:00:00,Canada,Canada,CA,94.2,138.98,78.23,67.14,,false,
2024-01-07 01:00:00,Canada,Canada,CA,96.42,141.43,77.86,66.54,,false,
2024-01-07 02:00:00,Canada,Canada,CA,99.24,144.73,77.24,65.77,,false,
2024-01-07 03:00:00,Canada,Canada,CA,99.99,146.09,76.88,65.35,,false,
2024-01-07 04:00:00,Canada,Canada,CA,101.03,147.27,76.72,64.91,,false,
2024-01-07 05:00:00,Canada,Canada,CA,98.09,143.39,77.52,65.22,,false,
2024-01-07 06:00:00,Canada,Canada,CA,96.19,141.08,77.97,65.43,,false,
2024-01-07 07:00:00,Canada,Canada,CA,97.31,142.39,77.74,64.92,,false,
2024-01-07 08:00:00,Canada,Canada,CA,97.83,143.22,77.55,64.68,,false,
2024-01-07 09:00:00,Canada,Canada,CA,98.46,143.94,77.45,64.45,,false,
2024-01-07 10:00:00,Canada,Canada,CA,98.36,144.0,77.32,64.64,,false,
2024-01-07 11:00:00,Canada,Canada,CA,99.1,145.05,77.09,64.61,,false,
2024-01-07 12:00:00,Canada,Canada,CA,96.49,142.15,77.54,65.67,,false,
2024-01-07 13:00:00,Canada,Canada,CA,97.31,143.26,77.3,65.6,,false,
2024-01-07 14:00:00,Canada,Canada,CA,97.07,142.95,77.33,65.68,,false,
2024-01-07 15:00:00,Canada,Canada,CA,97.93,144.31,76.95,65.48,,false,
2024-01-07 16:00:00,Canada,Canada,CA,98.48,144.97,76.84,65.38,,false,
2024-01-07 17:00:00,Canada,Canada,CA,98.59,145.09,76.78,65.13,,false,
2024-01-07 18:00:00,Canada,Canada,CA,99.38,145.89,76.73,65.21,,false,
2024-01-07 19:00:00,Canada,Canada,CA,100.39,147.22,76.5,65.0,,false,
2024-01-07 20:00:00,Canada,Canada,CA,98.89,145.46,76.87,65.48,,false,
2024-01-07 21:00:00,Canada,Canada,CA,94.48,139.96,77.94,66.94,,false,
2024-01-07 22:00:00,Canada,Canada,CA,92.62,137.74,78.31,67.57,,false,
2024-01-07 23:00:00,Canada,Canada,CA,93.93,139.41,77.94,67.33,,false,
2024-01-08 00:00:00,Canada,Canada,CA,95.34,141.36,77.49,66.74,,false,
2024-01-08 01:00:00,Canada,Canada,CA,96.79,143.06,77.2,66.19,,false,
2024-01-08 02:00:00,Canada,Canada,CA,97.7,143.95,77.07,65.7,,false,
2024-01-08 03:00:00,Canada,Canada,CA,97.02,142.91,77.37,65.42,,false,
2024-01-08 04:00:00,Canada,Canada,CA,98.07,143.6,77.51,65.08,,false,
2024-01-08 05:00:00,Canada,Canada,CA,98.15,143.34,77.72,64.88,,false,
2024-01-08 06:00:00,Canada,Canada,CA,97.29,142.04,78.07,65.06,,false,
2024-01-08 07:00:00,Canada,Canada,CA,97.17,141.98,78.03,64.9,,false,
2024-01-08 08:00:00,Canada,Canada,CA,98.54,143.65,77.67,64.37,,false,
2024-01-08 09:00:00,Canada,Canada,CA,97.93,142.99,77.73,64.6,,false,
2024-01-08 10:00:00,Canada,Canada,CA,99.13,144.59,77.34,64.47,,false,
2024-01-08 11:00:00,Canada,Canada,CA,98.51,144.13,77.31,65.16,,false,
2024-01-08 12:00:00,Canada,Canada,CA,94.79,140.23,77.78,66.59,,false,
2024-01-08 13:00:00,Canada,Canada,CA,93.5,138.53,78.06,66.94,,false,
2024-01-08 14:00:00,Canada,Canada,CA,93.15,137.97,78.13,66.96,,false,
2024-01-08 15:00:00,Canada,Canada,CA,93.35,138.18,78.08,66.64,,false,
2024-01-08 16:00:00,Canada,Canada,CA,93.69,138.65,78.0,66.22,,false,
2024-01-08 17:00:00,Canada,Canada,CA,93.39,138.15,78.14,66.1,,false,
2024-01-08 18:00:00,Canada,Canada,CA,93.79,138.55,78.09,66.04,,false,
2024-01-08 19:00:00,Canada,Canada,CA,96.45,141.93,77.41,65.55,,false,
2024-01-08 20:00:00,Canada,Canada,CA,97.16,142.87,77.28,65.66,,false,
2024-01-08 21:00:00,Canada,Canada,CA,95.47,140.83,77.67,66.44,,false,
2024-01-08 22:00:00,Canada,Canada,CA,92.06,136.59,78.48,67.49,,false,
2024-01-08 23:00:00,Canada,Canada,CA,92.93,137.65,78.2,67.38,,false,
2024-01-09 00:00:00,Canada,Canada,CA,94.68,139.7,77.81,66.76,,false,
2024-01-09 01:00:00,Canada,Canada,CA,96.47,141.92,77.42,66.29,,false,
2024-01-09 02:00:00,Canada,Canada,CA,94.68,138.91,78.22,66.6,,false,
2024-01-09 03:00:00,Canada,Canada,CA,93.58,137.52,78.48,66.69,,false,
2024-01-09 04:00:00,Canada,Canada,CA,93.61,137.19,78.7,66.58,,false,
2024-01-09 05:00:00,Canada,Canada,CA,93.77,137.24,78.72,66.28,,false,
2024-01-09 06:00:00,Canada,Canada,CA,90.99,133.51,79.57,66.69,,false,
2024-01-09 07:00:00,Canada,Canada,CA,88.9,130.79,80.1,66.99,,false,
2024-01-09 08:00:00,Canada,Canada,CA,86.4,127.65,80.71,67.71,,false,
2024-01-09 09:00:00,Canada,Canada,CA,86.02,127.21,80.79,68.05,,false,
2024-01-09 10:00:00,Canada,Canada,CA,84.53,125.24,81.21,68.66,,false,
2024-01-09 11:00:00,Canada,Canada,CA,80.88,121.0,81.92,70.02,,false,
2024-01-09 12:00:00,Canada,Canada,CA,76.35,115.82,82.75,71.54,,false,
2024-01-09 13:00:00,Canada,Canada,CA,78.15,118.17,82.24,71.41,,false,
2024-01-09 14:00:00,Canada,Canada,CA,77.31,117.03,82.43,71.36,,false,
2024-01-09 15:00:00,Canada,Canada,CA,77.06,116.58,82.54,71.32,,false,
2024-01-09 16:00:00,Canada,Canada,CA,77.74,117.47,82.39,71.06,,false,
2024-01-09 17:00:00,Canada,Canada,CA,79.84,120.26,81.87,70.53,,false,
2024-01-09 18:00:00,Canada,Canada,CA,82.05,123.11,81.29,70.13,,false,
2024-01-09 19:00:00,Canada,Canada,CA,82.99,124.21,81.1,70.02,,false,
2024-01-09 20:00:00,Canada,Canada,CA,82.11,122.98,81.32,70.19,,false,
2024-01-09 21:00:00,Canada,Canada,CA,80.44,120.76,81.8,70.72,,false,
2024-01-09 22:00:00,Canada,Canada,CA,77.17,116.82,82.5,71.7,,false,
2024-01-09 23:00:00,Canada,Canada,CA,79.05,119.26,82.0,71.22,,false,
2024-01-10 00:00:00,Canada,Canada,CA,81.1,121.83,81.52,70.62,,false,
2024-01-10 01:00:00,Canada,Canada,CA,82.61,123.58,81.23,70.11,,false,
2024-01-10 02:00:00,Canada,Canada,CA,85.08,126.06,80.95,69.4,,false,
2024-01-10 03:00:00,Canada,Canada,CA,85.44,126.5,80.85,69.07,,false,
2024-01-10 04:00:00,Canada,Canada,CA,85.22,125.81,81.17,69.17,,false,
2024-01-10 05:00:00,Canada,Canada,CA,84.39,124.62,81.45,68.89,,false,
2024-01-10 06:00:00,Canada,Canada,CA,85.29,125.56,81.32,68.46,,false,
2024-01-10 07:00:00,Canada,Canada,CA,85.07,125.3,81.39,68.62,,false,
2024-01-10 08:00:00,Canada,Canada,CA,86.43,127.06,81.06,68.09,,false,
2024-01-10 09:00:00,Canada,Canada,CA,87.56,128.62,80.74,67.88,,false,
2024-01-10 10:00:00,Canada,Canada,CA,90.68,132.57,79.93,67.3,,false,
2024-01-10 11:00:00,Canada,Canada,CA,89.17,130.84,80.14,67.77,,false,
2024-01-10 12:00:00,Canada,Canada,CA,81.96,122.4,81.52,69.55,,false,
2024-01-10 13:00:00,Canada,Canada,CA,82.75,123.55,81.23,69.4,,false,
2024-01-10 14:00:00,Canada,Canada,CA,82.62,123.3,81.3,69.46,,false,
2024-01-10 15:00:00,Canada,Canada,CA,82.45,123.23,81.29,69.52,,false,
2024-01-10 16:00:00,Canada,Canada,CA,83.65,124.87,80.93,69.04,,false,
2024-01-10 17:00:00,Canada,Canada,CA,83.99,125.47,80.78,68.78,,false,
2024-01-10 18:00:00,Canada,Canada,CA,85.47,127.34,80.4,68.35,,false,
2024-01-10 19:00:00,Canada,Canada,CA,86.09,128.08,80.28,68.15,,false,
2024-01-10 20:00:00,Canada,Canada,CA,85.4,127.28,80.45,68.4,,false,
2024-01-10 21:00:00,Canada,Canada,CA,86.41,128.64,80.14,68.48,,false,
2024-01-10 22:00:00,Canada,Canada,CA,85.15,127.27,80.38,69.25,,false,
2024-01-10 23:00:00,Canada,Canada,CA,85.82,127.94,80.3,69.02,,false,
2024-01-11 00:00:00,Canada,Canada,CA,88.59,131.35,79.65,68.2,,false,
2024-01-11 01:00:00,Canada,Canada,CA,88.68,131.49,79.59,67.82,,false,
2024-01-11 02:00:00,Canada,Canada,CA,91.13,134.25,79.21,67.11,,false,
2024-01-11 03:00:00,Canada,Canada,CA,93.93,137.67,78.59,66.09,,false,
2024-01-11 04:00:00,Canada,Canada,CA,95.79,139.56,78.45,65.3,,false,
2024-01-11 05:00:00,Canada,Canada,CA,94.39,137.76,78.81,65.37,,false,
2024-01-11 06:00:00,Canada,Canada,CA,92.36,135.16,79.4,65.48,,false,
2024-01-11 07:00:00,Canada,Canada,CA,92.17,134.85,79.48,65.26,,false,
2024-01-11 08:00:00,Canada,Canada,CA,92.59,135.42,79.36,65.16,,false,
2024-01-11 09:00:00,Canada,Canada,CA,93.62,136.72,79.14,65.05,,false,
2024-01-11 10:00:00,Canada,Canada,CA,94.04,137.35,78.98,65.25,,false,
2024-01-11 11:00:00,Canada,Canada,CA,94.61,138.45,78.6,65.73,,false,
2024-01-11 12:00:00,Canada,Canada,CA,90.1,133.4,79.32,67.32,,false,
2024-01-11 13:00:00,Canada,Canada,CA,89.14,132.32,79.49,67.84,,false,
2024-01-11 14:00:00,Canada,Canada,CA,89.69,133.1,79.27,67.72,,false,
2024-01-11 15:00:00,Canada,Canada,CA,92.03,136.06,78.66,66.88,,false,
2024-01-11 16:00:00,Canada,Canada,CA,93.16,137.29,78.45,66.43,,false,
2024-01-11 17:00:00,Canada,Canada,CA,93.32,137.31,78.54,66.3,,false,
2024-01-11 18:00:00,Canada,Canada,CA,91.63,134.77,79.24,66.99,,false,
2024-01-11 19:00:00,Canada,Canada,CA,90.5,133.27,79.59,67.47,,false,
2024-01-11 20:00:00,Canada,Canada,CA,89.47,132.25,79.72,67.78,,false,
2024-01-11 21:00:00,Canada,Canada,CA,89.54,132.75,79.48,67.91,,false,
2024-01-11 22:00:00,Canada,Canada,CA,87.31,130.15,79.99,68.73,,false,
2024-01-11 23:00:00,Canada,Canada,CA,89.07,132.14,79.64,68.33,,false,
2024-01-12 00:00:00,Canada,Canada,CA,88.93,132.24,79.52,68.26,,false,
2024-01-12 01:00:00,Canada,Canada,CA,91.06,134.95,78.98,67.5,,false,
2024-01-12 02:00:00,Canada,Canada,CA,94.9,139.4,78.27,66.23,,false,
2024-01-12 03:00:00,Canada,Canada,CA,98.57,143.94,77.37,64.91,,false,
2024-01-12 04:00:00,Canada,Canada,CA,101.75,147.58,76.8,63.75,,false,
2024-01-12 05:00:00,Canada,Canada,CA,101.55,147.21,76.94,63.55,,false,
2024-01-12 06:00:00,Canada,Canada,CA,99.98,145.41,77.24,63.46,,false,
2024-01-12 07:00:00,Canada,Canada,CA,101.93,147.56,76.95,63.03,,false,
2024-01-12 08:00:00,Canada,Canada,CA,102.03,147.75,76.87,63.02,,false,
2024-01-12 09:00:00,Canada,Canada,CA,100.72,146.48,76.93,63.26,,false,
2024-01-12 10:00:00,Canada,Canada,CA,98.65,143.92,77.39,64.17,,false,
2024-01-12 11:00:00,Canada,Canada,CA,93.17,137.13,78.68,66.02,,false,
2024-01-12 12:00:00,Canada,Canada,CA,90.63,134.42,79.0,67.12,,false,
2024-01-12 13:00:00,Canada,Canada,CA,88.37,131.6,79.52,67.85,,false,
2024-01-12 14:00:00,Canada,Canada,CA,88.37,131.42,79.59,67.7,,false,
2024-01-12 15:00:00,Canada,Canada,CA,88.5,131.42,79.59,67.3,,false,
2024-01-12 16:00:00,Canada,Canada,CA,89.09,132.04,79.53,67.08,,false,
2024-01-12 17:00:00,Canada,Canada,CA,89.11,132.01,79.6,66.82,,false,
2024-01-12 18:00:00,Canada,Canada,CA,88.74,131.59,79.69,67.0,,false,
2024-01-12 19:00:00,Canada,Canada,CA,89.41,132.31,79.61,67.04,,false,
2024-01-12 20:00:00,Canada,Canada,CA,87.78,130.06,80.13,67.45,,false,
2024-01-12 21:00:00,Canada,Canada,CA,86.99,129.16,80.28,67.88,,false,
2024-01-12 22:00:00,Canada,Canada,CA,82.73,124.02,81.2,69.3,,false,
2024-01-12 23:00:00,Canada,Canada,CA,82.51,123.58,81.3,69.48,,false,
2024-01-13 00:00:00,Canada,Canada,CA,82.09,123.11,81.34,69.3,,false,
2024-01-13 01:00:00,Canada,Canada,CA,83.54,125.12,80.86,68.71,,false,
2024-01-13 02:00:00,Canada,Canada,CA,85.54,127.22,80.65,68.23,,false,
2024-01-13 03:00:00,Canada,Canada,CA,86.56,128.29,80.57,68.12,,false,
2024-01-13 04:00:00,Canada,Canada,CA,86.54,127.93,80.83,67.94,,false,
2024-01-13 05:00:00,Canada,Canada,CA,85.42,126.8,81.01,68.01,,false,
2024-01-13 06:00:00,Canada,Canada,CA,85.62,127.0,81.05,67.97,,false,
2024-01-13 07:00:00,Canada,Canada,CA,86.92,128.48,80.83,67.82,,false,
2024-01-13 08:00:00,Canada,Canada,CA,86.73,128.41,80.77,67.81,,false,
2024-01-13 09:00:00,Canada,Canada,CA,85.72,127.19,81.01,68.03,,false,
2024-01-13 10:00:00,Canada,Canada,CA,85.5,126.85,81.08,68.11,,false,
2024-01-13 11:00:00,Canada,Canada,CA,84.63,125.69,81.29,68.22,,false,
2024-01-13 12:00:00,Canada,Canada,CA,81.85,122.34,81.8,68.67,,false,
2024-01-13 13:00:00,Canada,Canada,CA,80.84,121.09,82.04,69.05,,false,
2024-01-13 14:00:00,Canada,Canada,CA,77.61,117.17,82.74,69.81,,false,
2024-01-13 15:00:00,Canada,Canada,CA,76.59,115.91,82.96,70.39,,false,
2024-01-13 16:00:00,Canada,Canada,CA,76.62,116.07,82.9,70.59,,false,
2024-01-13 17:00:00,Canada,Canada,CA,76.75,116.39,82.81,70.72,,false,
2024-01-13 18:00:00,Canada,Canada,CA,76.38,115.97,82.92,70.8,,false,
2024-01-13 19:00:00,Canada,Canada,CA,76.9,116.63,82.8,70.73,,false,
2024-01-13 20:00:00,Canada,Canada,CA,77.46,117.24,82.66,70.45,,false,
2024-01-13 21:00:00,Canada,Canada,CA,77.26,117.05,82.68,70.52,,false,
2024-01-13 22:00:00,Canada,Canada,CA,73.85,113.12,83.35,71.61,,false,
2024-01-13 23:00:00,Canada,Canada,CA,75.6,115.46,82.78,71.06,,false,
2024-01-14 00:00:00,Canada,Canada,CA,77.26,117.53,82.37,70.43,,false,
2024-01-14 01:00:00,Canada,Canada,CA,79.29,119.84,82.0,69.8,,false,
2024-01-14 02:00:00,Canada,Canada,CA,81.62,122.43,81.59,69.21,,false,
